hu8_zoneid	hu8_canopy2001_min	hu8_canopy2001_max	hu8_canopy2001_mean	hu8_canopy2001_std	hu8_damdensity_pointcount	hu8_damdensity_pointsperha	hu8_damdensity_pointspersqkm	hu8_nlcd1992_ha_0	hu8_nlcd1992_pct_0	hu8_nlcd1992_ha_11	hu8_nlcd1992_pct_11	hu8_nlcd1992_ha_21	hu8_nlcd1992_pct_21	hu8_nlcd1992_ha_22	hu8_nlcd1992_pct_22	hu8_nlcd1992_ha_23	hu8_nlcd1992_pct_23	hu8_nlcd1992_ha_31	hu8_nlcd1992_pct_31	hu8_nlcd1992_ha_32	hu8_nlcd1992_pct_32	hu8_nlcd1992_ha_33	hu8_nlcd1992_pct_33	hu8_nlcd1992_ha_41	hu8_nlcd1992_pct_41	hu8_nlcd1992_ha_42	hu8_nlcd1992_pct_42	hu8_nlcd1992_ha_43	hu8_nlcd1992_pct_43	hu8_nlcd1992_ha_51	hu8_nlcd1992_pct_51	hu8_nlcd1992_ha_61	hu8_nlcd1992_pct_61	hu8_nlcd1992_ha_71	hu8_nlcd1992_pct_71	hu8_nlcd1992_ha_81	hu8_nlcd1992_pct_81	hu8_nlcd1992_ha_82	hu8_nlcd1992_pct_82	hu8_nlcd1992_ha_83	hu8_nlcd1992_pct_83	hu8_nlcd1992_ha_85	hu8_nlcd1992_pct_85	hu8_nlcd1992_ha_91	hu8_nlcd1992_pct_91	hu8_nlcd1992_ha_92	hu8_nlcd1992_pct_92	hu8_nlcd2001_ha_0	hu8_nlcd2001_pct_0	hu8_nlcd2001_ha_11	hu8_nlcd2001_pct_11	hu8_nlcd2001_ha_21	hu8_nlcd2001_pct_21	hu8_nlcd2001_ha_22	hu8_nlcd2001_pct_22	hu8_nlcd2001_ha_23	hu8_nlcd2001_pct_23	hu8_nlcd2001_ha_24	hu8_nlcd2001_pct_24	hu8_nlcd2001_ha_31	hu8_nlcd2001_pct_31	hu8_nlcd2001_ha_41	hu8_nlcd2001_pct_41	hu8_nlcd2001_ha_42	hu8_nlcd2001_pct_42	hu8_nlcd2001_ha_43	hu8_nlcd2001_pct_43	hu8_nlcd2001_ha_52	hu8_nlcd2001_pct_52	hu8_nlcd2001_ha_71	hu8_nlcd2001_pct_71	hu8_nlcd2001_ha_81	hu8_nlcd2001_pct_81	hu8_nlcd2001_ha_82	hu8_nlcd2001_pct_82	hu8_nlcd2001_ha_90	hu8_nlcd2001_pct_90	hu8_nlcd2001_ha_95	hu8_nlcd2001_pct_95	hu8_nlcd2006_ha_0	hu8_nlcd2006_pct_0	hu8_nlcd2006_ha_11	hu8_nlcd2006_pct_11	hu8_nlcd2006_ha_21	hu8_nlcd2006_pct_21	hu8_nlcd2006_ha_22	hu8_nlcd2006_pct_22	hu8_nlcd2006_ha_23	hu8_nlcd2006_pct_23	hu8_nlcd2006_ha_24	hu8_nlcd2006_pct_24	hu8_nlcd2006_ha_31	hu8_nlcd2006_pct_31	hu8_nlcd2006_ha_41	hu8_nlcd2006_pct_41	hu8_nlcd2006_ha_42	hu8_nlcd2006_pct_42	hu8_nlcd2006_ha_43	hu8_nlcd2006_pct_43	hu8_nlcd2006_ha_52	hu8_nlcd2006_pct_52	hu8_nlcd2006_ha_71	hu8_nlcd2006_pct_71	hu8_nlcd2006_ha_81	hu8_nlcd2006_pct_81	hu8_nlcd2006_ha_82	hu8_nlcd2006_pct_82	hu8_nlcd2006_ha_90	hu8_nlcd2006_pct_90	hu8_nlcd2006_ha_95	hu8_nlcd2006_pct_95	hu8_nlcd2011_ha_0	hu8_nlcd2011_pct_0	hu8_nlcd2011_ha_11	hu8_nlcd2011_pct_11	hu8_nlcd2011_ha_21	hu8_nlcd2011_pct_21	hu8_nlcd2011_ha_22	hu8_nlcd2011_pct_22	hu8_nlcd2011_ha_23	hu8_nlcd2011_pct_23	hu8_nlcd2011_ha_24	hu8_nlcd2011_pct_24	hu8_nlcd2011_ha_31	hu8_nlcd2011_pct_31	hu8_nlcd2011_ha_41	hu8_nlcd2011_pct_41	hu8_nlcd2011_ha_42	hu8_nlcd2011_pct_42	hu8_nlcd2011_ha_43	hu8_nlcd2011_pct_43	hu8_nlcd2011_ha_52	hu8_nlcd2011_pct_52	hu8_nlcd2011_ha_71	hu8_nlcd2011_pct_71	hu8_nlcd2011_ha_81	hu8_nlcd2011_pct_81	hu8_nlcd2011_ha_82	hu8_nlcd2011_pct_82	hu8_nlcd2011_ha_90	hu8_nlcd2011_pct_90	hu8_nlcd2011_ha_95	hu8_nlcd2011_pct_95	hu8_roaddensity_sum_lengthm	hu8_roaddensity_density_mperha	hu8_slope_min	hu8_slope_max	hu8_slope_mean	hu8_slope_std	hu8_tri_min	hu8_tri_max	hu8_tri_mean	hu8_tri_std
HU8_182	0	100	27.7924	37.5479	19	0.0001	0.0106	0.0000	0.0000	4189.6800	2.3443	10114.9200	5.6597	8211.7800	4.5948	10919.7000	6.1100	537.2100	0.3006	65.9700	0.0369	0.0000	0.0000	34800.6600	19.4724	14151.2400	7.9182	1797.3900	1.0057	258.7500	0.1448	0.0000	0.0000	8022.5100	4.4889	24266.9700	13.5783	43159.9500	24.1497	381.4200	0.2134	4295.6100	2.4036	9742.0500	5.4511	3802.5000	2.1277	0.0000	0.0000	2573.1000	1.4398	12148.3800	6.7975	22251.0600	12.4504	10709.3700	5.9923	6189.0300	3.4630	780.1200	0.4365	30304.0800	16.9563	691.5600	0.3870	605.2500	0.3387	6195.7800	3.4668	13428.0000	7.5135	9270.0900	5.1870	42676.5600	23.8792	19545.9300	10.9367	1350.0000	0.7554	0.0000	0.0000	2536.6500	1.4194	13060.1700	7.3077	23023.0800	12.8823	11189.9700	6.2612	6323.9400	3.5385	953.3700	0.5334	29983.9500	16.7772	680.3100	0.3807	591.7500	0.3311	5993.4600	3.3536	12900.6000	7.2184	9085.1400	5.0835	41709.4200	23.3381	19324.8000	10.8130	1361.7000	0.7619	0.0000	0.0000	2473.7400	1.3842	12792.6000	7.1580	24050.5200	13.4572	12123.1800	6.7834	6481.3500	3.6266	1789.8300	1.0015	29757.2400	16.6504	694.2600	0.3885	567.8100	0.3177	5241.2400	2.9327	12402.9000	6.9399	8994.1500	5.0326	40984.7400	22.9326	19028.1600	10.6470	1336.5900	0.7479	8497673.7656	47.5485	0.0000	50.1640	1.8688	2.8209	0.0000	10.3651	0.2672	0.4069
HU8_183	0	99	9.7698	25.1849	24	0.0037	0.0031	0.0000	0.0000	8583.8400	1.0942	8746.7400	1.1150	3795.0300	0.4838	4898.0700	0.6244	150.0300	0.0191	353.5200	0.0451	62.4600	0.0080	60902.6400	7.7636	11210.4900	1.4291	798.6600	0.1018	175.8600	0.0224	444.5100	0.0567	17701.2000	2.2565	89221.1400	11.3735	552881.2500	70.4785	1294.4700	0.1650	3890.3400	0.4959	15031.1700	1.9161	4326.3000	0.5515	0.0000	0.0000	6835.3200	0.8713	29698.0200	3.7858	35813.0700	4.5653	5566.4100	0.7096	2034.2700	0.2593	432.7200	0.0552	68733.4500	8.7618	2187.5400	0.2789	1054.0800	0.1344	5798.0700	0.7391	21611.8800	2.7550	33321.6900	4.2477	547355.5200	69.7741	20870.5500	2.6605	3155.1300	0.4022	0.0000	0.0000	6913.3500	0.8813	31094.3700	3.9638	36390.7800	4.6389	5948.1000	0.7582	2212.0200	0.2820	789.0300	0.1006	68360.0400	8.7142	2206.1700	0.2812	1045.4400	0.1333	5818.5000	0.7417	21598.8300	2.7533	32769.8100	4.1773	545293.1700	69.5112	20725.6500	2.6420	3302.4600	0.4210	0.0000	0.0000	6994.5300	0.8916	29515.8600	3.7625	37368.9900	4.7636	7266.2400	0.9263	2521.8900	0.3215	1176.6600	0.1500	68423.8500	8.7223	2193.4800	0.2796	1018.7100	0.1299	5303.0700	0.6760	21395.6100	2.7274	32522.5800	4.1458	544699.6200	69.4356	20908.4400	2.6653	3158.1900	0.4026	20707516.8388	26.3968	0.0000	61.2493	0.8819	1.2707	0.0000	15.4228	0.1230	0.1760
HU8_184	0	100	18.2048	32.3037	90	0.0000	0.0074	0.0000	0.0000	31579.9200	2.5871	26899.9200	2.2037	4253.7600	0.3485	12621.7800	1.0340	37.2600	0.0031	96.1200	0.0079	432.9000	0.0355	195144.5700	15.9865	6745.5000	0.5526	454.0500	0.0372	29.0700	0.0024	0.0000	0.0000	1224.0000	0.1003	222772.2300	18.2498	642575.2500	52.6405	86.6700	0.0071	5981.4000	0.4900	57498.2100	4.7103	12253.3200	1.0038	0.0000	0.0000	28175.1300	2.3081	87469.5600	7.1656	62632.8000	5.1310	15263.1000	1.2504	7298.0100	0.5979	2048.4900	0.1678	131745.6900	10.7928	3804.0300	0.3116	2540.0700	0.2081	3540.6900	0.2901	11406.6900	0.9344	142178.6700	11.6474	570981.2400	46.7754	145595.9700	11.9274	6005.7900	0.4920	0.0000	0.0000	28189.2600	2.3093	88247.1600	7.2293	63422.6400	5.1957	15796.1700	1.2940	7673.9400	0.6287	2133.0000	0.1747	131372.7300	10.7622	3767.7600	0.3087	2519.1900	0.2064	3534.6600	0.2896	11339.4600	0.9289	141974.6400	11.6307	569504.7000	46.6545	145153.6200	11.8912	6057.0000	0.4962	0.0000	0.0000	28581.7500	2.3414	80350.2900	6.5824	61389.0000	5.0291	17562.4200	1.4387	8302.4100	0.6801	2951.3700	0.2418	132187.5000	10.8290	3870.7200	0.3171	2563.9200	0.2100	3425.4000	0.2806	11867.4000	0.9722	144807.4800	11.8628	571182.5700	46.7919	145586.3400	11.9266	6057.3600	0.4962	33405119.1915	27.3659	0.0000	52.7411	1.5689	2.0207	0.0000	10.0661	0.2199	0.2804
HU8_185	0	100	28.5177	36.5543	1	0.0000	0.0006	0.0000	0.0000	2413.1700	1.5323	4130.6400	2.6229	910.5300	0.5782	3125.7000	1.9848	416.1600	0.2643	270.5400	0.1718	115.2900	0.0732	36319.6800	23.0624	8766.9900	5.5669	3341.5200	2.1218	189.0000	0.1200	0.0000	0.0000	2232.7200	1.4177	34620.3000	21.9833	50724.2700	32.2091	49.7700	0.0316	2075.0400	1.3176	7013.2500	4.4533	769.6800	0.4887	0.0000	0.0000	1933.1100	1.2275	12367.9800	7.8535	11321.7300	7.1891	3342.0600	2.1222	1333.5300	0.8468	1281.4200	0.8137	27536.0400	17.4850	4363.2000	2.7706	2520.0900	1.6002	931.4100	0.5914	5826.7800	3.6999	9024.5700	5.7305	57388.6800	36.4409	18008.6400	11.4352	305.0100	0.1937	0.0000	0.0000	1957.8600	1.2432	12417.9300	7.8852	11410.4700	7.2455	3414.0600	2.1679	1380.8700	0.8768	1365.3900	0.8670	27373.5900	17.3818	4304.1600	2.7331	2505.0600	1.5907	957.7800	0.6082	5841.0000	3.7089	9010.6200	5.7216	57319.0200	36.3967	17923.1400	11.3809	303.3000	0.1926	0.0000	0.0000	2001.4200	1.2709	11520.6300	7.3154	10740.3300	6.8199	3786.6600	2.4045	1578.2400	1.0022	1523.9700	0.9677	28086.5700	17.8345	4185.8100	2.6579	2518.2900	1.5991	857.5200	0.5445	5714.2800	3.6285	9559.2600	6.0700	57146.1300	36.2869	17936.1000	11.3891	329.0400	0.2089	4877461.8496	30.9712	0.0000	52.9186	1.3569	2.4739	0.0000	10.8203	0.1900	0.3608
HU8_186	0	100	7.8696	23.4204	32	0.0001	0.0067	0.0000	0.0000	17787.0600	3.7500	10709.8200	2.2579	9680.5800	2.0409	4797.6300	1.0115	9.9000	0.0021	105.9300	0.0223	0.0000	0.0000	40784.4000	8.5984	2724.0300	0.5743	501.9300	0.1058	0.0000	0.0000	0.1800	0.0013	3611.3400	0.7614	120211.2000	25.3436	242235.3600	51.0694	300.6900	0.0634	6196.5000	1.3064	9624.0600	2.0290	5045.4000	1.0637	0.0000	0.0000	19498.9500	4.1109	22764.2400	4.7993	30234.6900	6.3742	7808.6700	1.6463	2970.6300	0.6263	391.5900	0.0826	40361.7600	8.5093	1099.2600	0.2318	1274.0400	0.2686	2935.1700	0.6188	4302.9000	0.9072	60893.6400	12.8379	247248.9000	52.1264	13485.0600	2.8430	19056.5100	4.0176	0.0000	0.0000	19468.4400	4.1044	24836.2200	5.2361	32138.0100	6.7755	9148.4100	1.9287	3267.3600	0.6888	502.2900	0.1059	39751.3800	8.3806	1102.8600	0.2325	1278.2700	0.2695	2856.7800	0.6023	4261.0500	0.8983	59935.3200	12.6359	243351.5400	51.3047	13476.1500	2.8411	18951.9300	3.9955	0.0000	0.0000	19683.0900	4.1497	27077.2200	5.7086	32611.0500	6.8752	10094.4000	2.1282	3904.8300	0.8232	921.5100	0.1943	39353.9400	8.2968	1185.5700	0.2499	1272.4200	0.2683	3076.6500	0.6486	3851.2800	0.8119	58759.6500	12.3880	240115.1400	50.6224	13293.6300	2.8026	19125.6300	4.0322	13740892.5253	28.9693	0.0000	84.7809	1.9721	2.4378	0.0000	92.4410	0.2721	0.3422
HU8_187	0	97	10.7818	27.1528	7	0.0025	0.0033	0.0000	0.0000	1298.1600	0.6144	1652.5800	0.7821	217.9800	0.1032	668.0700	0.3162	0.0000	0.0000	0.0000	0.0000	6.6600	0.0032	17486.6400	8.2762	53.5500	0.0253	8.6400	0.0041	0.0000	0.0000	0.0000	0.0000	0.0900	0.0007	33369.5700	15.7934	152905.5000	72.3681	0.0000	0.0000	150.3900	0.0712	2904.3900	1.3746	566.3700	0.2681	0.0000	0.0000	1319.6700	0.6246	12776.5800	6.0470	2363.0400	1.1184	511.7400	0.2422	247.1400	0.1170	0.9900	0.0005	21233.1600	10.0494	96.9300	0.0459	0.0000	0.0000	884.7900	0.4188	1631.9700	0.7724	8027.0100	3.7991	160157.6100	75.8004	1096.3800	0.5189	941.5800	0.4456	0.0000	0.0000	1343.1600	0.6357	12855.0600	6.0841	2471.4900	1.1697	665.7300	0.3151	329.6700	0.1560	11.2500	0.0053	21203.1000	10.0351	102.1500	0.0483	0.0000	0.0000	881.7300	0.4173	1631.8800	0.7723	8025.1200	3.7982	159717.0600	75.5919	1093.5000	0.5175	957.6900	0.4533	0.0000	0.0000	1352.8800	0.6403	12147.7500	5.7494	2682.2700	1.2695	973.8000	0.4609	400.7700	0.1897	29.9700	0.0142	21201.9300	10.0346	102.4200	0.0485	0.0000	0.0000	882.9900	0.4179	1624.7700	0.7690	8007.5700	3.7899	159823.2600	75.6422	1098.0900	0.5197	960.1200	0.4544	6397445.0320	30.2783	0.0000	48.8772	1.8047	1.9655	0.0000	9.7668	0.2569	0.2790
HU8_188	0	97	9.6899	25.5291	42	0.0000	0.0083	0.0000	0.0000	6768.5400	1.3404	3367.2600	0.6669	521.1900	0.1032	1708.4700	0.3383	5.0400	0.0010	76.7700	0.0152	0.0000	0.0000	35816.5800	7.0931	1253.7900	0.2483	43.8300	0.0087	0.0000	0.0000	0.0000	0.0000	2152.5300	0.4263	45156.2400	8.9427	394573.5000	78.1411	55.1700	0.0109	579.6000	0.1148	9980.8200	1.9766	2890.3500	0.5724	0.0000	0.0000	6680.7000	1.3230	24266.3400	4.8057	10440.7200	2.0677	1225.1700	0.2426	598.3200	0.1185	243.5400	0.0482	45712.9800	9.0530	650.6100	0.1288	0.8100	0.0002	907.2000	0.1797	3808.1700	0.7542	13189.2300	2.6120	387672.5700	76.7745	6433.7400	1.2741	3119.5800	0.6178	0.0000	0.0000	6720.2100	1.3309	24334.2000	4.8191	10535.6700	2.0865	1280.9700	0.2537	651.3300	0.1290	386.7300	0.0766	45622.8000	9.0351	656.0100	0.1299	0.8100	0.0002	915.5700	0.1813	3831.1200	0.7587	13169.9700	2.6082	387260.9100	76.6930	6422.7600	1.2720	3160.6200	0.6259	0.0000	0.0000	6767.1000	1.3402	24122.4300	4.7772	10590.8400	2.0974	2008.8900	0.3978	832.3200	0.1648	553.0500	0.1095	45322.2900	8.9756	677.3400	0.1341	0.8100	0.0002	913.4100	0.1809	3771.2700	0.7469	13035.3300	2.5815	386660.8800	76.5741	6507.3600	1.2887	3186.3600	0.6310	13491957.7494	26.7196	0.0000	73.8811	1.1177	1.5827	0.0000	120.5256	0.1596	0.2320
HU8_189	0	100	14.1306	29.7408	21	0.0000	0.0074	0.0000	0.0000	3067.6500	1.0831	5084.8200	1.7953	623.5200	0.2201	1724.4000	0.6088	0.0000	0.0000	54.9000	0.0194	27.5400	0.0097	36179.1900	12.7736	466.0200	0.1645	127.5300	0.0450	0.0000	0.0000	0.0000	0.0000	196.8300	0.0695	58604.5800	20.6912	167487.3000	59.1339	0.0000	0.0000	696.6000	0.2459	7690.6800	2.7153	1202.2200	0.4245	0.0000	0.0000	3368.9700	1.1895	16716.4200	5.9020	8569.8900	3.0257	1868.0400	0.6595	896.3100	0.3165	142.5600	0.0503	31327.0200	11.0605	570.4200	0.2014	135.7200	0.0479	1698.8400	0.5998	951.0300	0.3358	48222.2700	17.0256	147663.9900	52.1350	19952.4600	7.0445	1149.8400	0.4060	0.0000	0.0000	3436.4700	1.2133	17033.7600	6.0140	8939.9700	3.1564	2344.9500	0.8279	1010.9700	0.3569	150.1200	0.0530	31186.1700	11.0108	567.1800	0.2003	135.7200	0.0479	1682.0100	0.5939	946.9800	0.3343	48213.0000	17.0223	146549.1600	51.7414	19924.5600	7.0347	1112.7600	0.3929	0.0000	0.0000	3495.1500	1.2340	16503.2100	5.8267	9143.4600	3.2282	3116.6100	1.1004	1239.3900	0.4376	222.0300	0.0784	30934.0800	10.9217	551.7000	0.1948	134.9100	0.0476	1513.1700	0.5342	1058.0400	0.3736	48113.4600	16.9872	146298.1500	51.6528	19792.7100	6.9881	1117.7100	0.3946	7270423.8117	25.6696	0.0000	40.4766	2.0171	2.0764	0.0000	6.4555	0.2953	0.2923
HU8_19	0	100	76.7173	28.0286	26	0.0000	0.0073	0.0000	0.0000	23970.6000	6.7536	278.3700	0.0784	203.4900	0.0573	495.0000	0.1395	661.0500	0.1862	34.6500	0.0098	6384.8700	1.7989	119201.7600	33.5847	76492.4400	21.5515	111753.1800	31.4861	907.1100	0.2556	0.0000	0.0000	0.0000	0.0000	194.6700	0.0548	1648.1700	0.4644	0.0000	0.0000	59.8500	0.0169	9737.9100	2.7436	2905.2900	0.8186	5.1300	0.0014	21785.7600	6.1381	2850.0300	0.8030	1372.1400	0.3866	568.7100	0.1602	175.7700	0.0495	1407.5100	0.3966	99410.7600	28.0087	87039.9900	24.5233	105751.5300	29.7952	16953.5700	4.7766	1034.3700	0.2914	7.9200	0.0022	380.3400	0.1072	15185.7000	4.2785	999.1800	0.2815	5.1300	0.0014	21880.7100	6.1648	2860.3800	0.8059	1388.7900	0.3913	573.6600	0.1616	181.7100	0.0512	1423.4400	0.4010	94043.6100	26.4965	85746.6900	24.1589	103897.8000	29.2729	20650.5000	5.8182	5838.6600	1.6450	7.9200	0.0022	384.4800	0.1083	15012.8100	4.2298	1032.1200	0.2908	5.1300	0.0014	22013.1900	6.2021	2778.2100	0.7828	1313.3700	0.3700	570.7800	0.1608	177.5700	0.0500	1837.7100	0.5178	92240.1900	25.9884	79733.9700	22.4648	100936.0800	28.4384	27302.0400	7.6923	5232.6900	1.4743	6.5700	0.0019	377.0100	0.1062	19500.4800	5.4942	903.4200	0.2545	3614150.4249	10.1827	0.0000	70.6666	7.5309	5.9700	0.0000	22.3936	1.0373	0.8523
HU8_190	0	100	26.3327	36.3930	45	0.0000	0.0086	0.0000	0.0000	12292.2000	2.3362	12113.2800	2.3022	2077.0200	0.3947	6696.3600	1.2727	182.5200	0.0347	54.1800	0.0103	1001.3400	0.1903	136259.3700	25.8968	7043.8500	1.3387	820.0800	0.1559	6.7500	0.0013	0.0000	0.0000	307.6200	0.0585	122106.1500	23.2069	186685.1100	35.4804	3.7800	0.0007	2990.4300	0.5683	30866.4000	5.8663	4657.2300	0.8851	0.0000	0.0000	11687.0400	2.2212	37882.8900	7.1998	25380.9900	4.8238	6384.9600	1.2135	2946.6000	0.5600	1952.2800	0.3710	104902.3800	19.9372	4012.1100	0.7625	3556.8900	0.6760	1579.6800	0.3002	7782.3000	1.4791	79082.1900	15.0300	173703.4200	33.0132	63230.3100	12.0172	2079.6300	0.3952	0.0000	0.0000	11659.2300	2.2159	38116.0800	7.2441	25536.4200	4.8533	6599.8800	1.2543	3079.1700	0.5852	2058.0300	0.3911	104275.0800	19.8180	3986.0100	0.7576	3534.9300	0.6718	1599.3000	0.3040	7948.4400	1.5106	79017.5700	15.0177	173487.1500	32.9721	63155.4300	12.0030	2110.9500	0.4012	0.0000	0.0000	12052.3500	2.2906	35649.7200	6.7754	25384.1400	4.8244	7689.0600	1.4613	3275.3700	0.6225	2390.8500	0.4544	105239.9700	20.0014	4004.4600	0.7611	3577.2300	0.6799	2025.3600	0.3849	7142.1300	1.3574	79401.4200	15.0906	173147.0400	32.9074	63116.9100	11.9957	2067.6600	0.3930	13386285.4077	25.4410	0.0000	51.0559	2.1640	2.5826	0.0000	9.8117	0.3064	0.3585
HU8_191	0	100	21.5110	34.0325	29	0.0001	0.0064	0.0000	0.0000	6495.3000	1.4248	14091.4800	3.0911	3494.3400	0.7665	8125.9200	1.7825	0.0000	0.0000	80.2800	0.0176	195.3900	0.0429	88414.4700	19.3946	3155.8500	0.6923	249.4800	0.0547	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	89973.9900	19.7367	202945.7700	44.5183	0.0000	0.0000	3266.5500	0.7166	31315.9500	6.8695	4065.7500	0.8919	0.0000	0.0000	6038.5500	1.3246	32234.9400	7.0711	26843.8500	5.8885	8738.4600	1.9169	3613.9500	0.7928	1260.5400	0.2765	62328.5100	13.6724	2046.9600	0.4490	1693.3500	0.3715	606.9600	0.1331	1816.3800	0.3984	90980.8200	19.9576	145060.3800	31.8205	69984.6300	15.3519	2622.2400	0.5752	0.0000	0.0000	6116.8500	1.3418	32646.6900	7.1614	27283.6800	5.9850	9095.6700	1.9952	3806.4600	0.8350	1293.9300	0.2838	61963.2900	13.5923	2076.9300	0.4556	1684.8900	0.3696	591.1200	0.1297	1781.8200	0.3909	90753.6600	19.9078	144313.3800	31.6567	69861.0600	15.3248	2601.0900	0.5706	0.0000	0.0000	6305.5800	1.3832	33402.6900	7.3272	27258.2100	5.9794	10365.3900	2.2738	4211.9100	0.9239	1493.5500	0.3276	61805.7900	13.5578	2016.4500	0.4423	1723.4100	0.3780	662.8500	0.1454	2049.7500	0.4496	89379.0900	19.6062	143167.2300	31.4052	69339.8700	15.2104	2688.7500	0.5898	12156430.6141	26.6664	0.0000	45.2017	1.8718	2.0534	0.0000	7.9514	0.2762	0.2880
HU8_192	0	100	14.4793	31.1685	9	0.0015	0.0037	0.0000	0.0000	2039.6700	0.8327	1541.7000	0.6294	269.4600	0.1100	446.0400	0.1821	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	30286.3500	12.3638	944.3700	0.3855	44.9100	0.0183	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	41848.8300	17.0840	156224.8800	63.7758	0.0000	0.0000	204.1200	0.0833	10474.5600	4.2760	634.5000	0.2590	0.0000	0.0000	2093.4900	0.8546	10365.7500	4.2316	5278.8600	2.1550	619.5600	0.2529	181.8900	0.0743	1096.3800	0.4476	22726.6200	9.2777	945.5400	0.3860	372.6000	0.1521	256.5900	0.1047	1116.1800	0.4557	44374.5900	18.1151	132483.1500	54.0837	22695.8400	9.2651	352.3500	0.1438	0.0000	0.0000	2144.4300	0.8754	10372.8600	4.2345	5299.2000	2.1633	632.5200	0.2582	193.4100	0.0790	991.5300	0.4048	22727.9700	9.2783	970.2900	0.3961	372.1500	0.1519	269.2800	0.1099	1110.3300	0.4533	44446.0500	18.1443	132364.6200	54.0353	22714.6500	9.2728	350.1000	0.1429	0.0000	0.0000	2212.4700	0.9032	10404.0900	4.2473	5309.5500	2.1675	745.0200	0.3041	236.1600	0.0964	858.6000	0.3505	22606.7400	9.2288	941.3100	0.3843	374.9400	0.1531	302.8500	0.1236	1175.2200	0.4798	44253.8100	18.0658	132563.0700	54.1163	22579.1100	9.2175	396.4500	0.1618	5299553.2626	21.6342	0.0000	38.4811	1.2287	1.5779	0.0000	6.1113	0.1772	0.2228
HU8_193	0	100	25.7703	37.1087	20	0.0012	0.0038	0.0000	0.0000	9284.4000	1.7732	16170.6600	3.0883	5715.9000	1.0916	9658.8000	1.8447	130.8600	0.0250	808.2000	0.1544	350.4600	0.0669	120612.3300	23.0350	12387.5100	2.3658	4187.6100	0.7998	9.9000	0.0019	68.2200	0.0130	3329.2800	0.6358	113854.8600	21.7444	190590.5700	36.3997	217.5300	0.0415	3960.7200	0.7564	29543.7600	5.6424	2723.5800	0.5202	0.0000	0.0000	9915.8400	1.8938	45601.9200	8.7092	39394.1700	7.5236	12966.6600	2.4764	6227.0100	1.1893	2686.3200	0.5130	91226.8800	17.4228	9031.9500	1.7250	4688.1000	0.8954	1961.5500	0.3746	8258.0400	1.5772	65082.7800	12.4297	169522.6500	32.3761	55207.4400	10.5437	1833.8400	0.3502	0.0000	0.0000	9970.8300	1.9043	45916.9200	8.7694	40074.2100	7.6535	13536.8100	2.5853	6456.3300	1.2331	2446.2900	0.4672	90524.3400	17.2887	8922.2400	1.7040	4646.7000	0.8874	1958.9400	0.3741	8205.3000	1.5671	65026.6200	12.4190	168965.1900	32.2696	55128.0600	10.5286	1826.3700	0.3488	0.0000	0.0000	10239.4800	1.9556	39530.8800	7.5498	38557.8000	7.3639	15631.6500	2.9854	7227.6300	1.3804	2540.9700	0.4853	91263.6000	17.4299	8911.3500	1.7019	4734.0000	0.9041	2047.5000	0.3910	9069.8400	1.7322	67219.4700	12.8378	169646.7600	32.3998	55134.5400	10.5298	1849.6800	0.3533	16592212.0008	31.6889	0.0000	50.5842	1.8953	2.5252	0.0000	10.4228	0.2614	0.3505
HU8_194	0	100	23.8937	36.7151	9	0.0009	0.0041	0.0000	0.0000	3593.8800	1.6343	1637.7300	0.7448	236.2500	0.1074	926.9100	0.4215	0.0000	0.0000	9.0900	0.0041	60.0300	0.0273	51977.4300	23.6367	2468.7900	1.1227	132.9300	0.0604	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	58868.9100	26.7705	87523.8300	39.8013	0.0000	0.0000	805.6800	0.3664	10604.1600	4.8222	1056.2400	0.4803	0.0000	0.0000	3369.5100	1.5323	13731.0300	6.2442	6130.7100	2.7879	1028.7900	0.4678	456.2100	0.2075	493.2000	0.2243	42627.5100	19.3848	1615.4100	0.7346	1680.3000	0.7641	659.2500	0.2998	1010.7000	0.4596	39871.8900	18.1317	85682.1600	38.9638	21207.8700	9.6442	337.3200	0.1534	0.0000	0.0000	3383.8200	1.5388	13806.1800	6.2783	6218.3700	2.8278	1080.9000	0.4915	469.4400	0.2135	501.3900	0.2280	42531.1200	19.3410	1612.3500	0.7332	1671.4800	0.7601	659.7000	0.3000	1009.6200	0.4591	39830.1300	18.1127	85592.9700	38.9233	21200.4900	9.6409	333.9000	0.1518	0.0000	0.0000	3483.0000	1.5839	12939.9300	5.8844	6064.1100	2.7576	1306.1700	0.5940	562.8600	0.2560	622.7100	0.2832	42656.1300	19.3978	1626.6600	0.7397	1700.2800	0.7732	622.9800	0.2833	1200.9600	0.5461	40256.1000	18.3064	85473.5400	38.8690	21066.8400	9.5801	319.5900	0.1453	4680036.1730	21.2826	0.0000	41.6745	2.4085	2.7169	0.0000	7.0831	0.3380	0.3750
