attributeName	attributeDefinition	class	unit	dateTimeFormatString	missingValueCode	missingValueCodeExplanation
value_denovo2452	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1753	Number of reads of a specific OTU XXX	numeric	number			
value_denovo876	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1481	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1842	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1747	Number of reads of a specific OTU XXX	numeric	number			
value_denovo319	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1361	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2048	Number of reads of a specific OTU XXX	numeric	number			
value_denovo469	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1356	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2131	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1024	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1729	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2520	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2724	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1860	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1203	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2372	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1085	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1533	Number of reads of a specific OTU XXX	numeric	number			
value_denovo728	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1219	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2471	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1556	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2563	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2143	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1312	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1880	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1782	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1162	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2125	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2003	Number of reads of a specific OTU XXX	numeric	number			
value_denovo558	Number of reads of a specific OTU XXX	numeric	number			
value_denovo976	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1800	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2445	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2295	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2729	Number of reads of a specific OTU XXX	numeric	number			
value_denovo877	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1245	Number of reads of a specific OTU XXX	numeric	number			
value_denovo931	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1335	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1943	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2707	Number of reads of a specific OTU XXX	numeric	number			
value_denovo730	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1385	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1741	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1151	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2191	Number of reads of a specific OTU XXX	numeric	number			
value_denovo482	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1571	Number of reads of a specific OTU XXX	numeric	number			
value_denovo229	Number of reads of a specific OTU XXX	numeric	number			
value_denovo189	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2430	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1717	Number of reads of a specific OTU XXX	numeric	number			
value_denovo137	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1991	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1225	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2017	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2234	Number of reads of a specific OTU XXX	numeric	number			
value_denovo376	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1888	Number of reads of a specific OTU XXX	numeric	number			
value_denovo790	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2250	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2686	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1724	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2257	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1027	Number of reads of a specific OTU XXX	numeric	number			
value_denovo12	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2548	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1004	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1952	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1917	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2047	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1086	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2288	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2377	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2411	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1404	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2747	Number of reads of a specific OTU XXX	numeric	number			
value_denovo67	Number of reads of a specific OTU XXX	numeric	number			
value_denovo177	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2564	Number of reads of a specific OTU XXX	numeric	number			
value_denovo309	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1177	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2046	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1587	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2033	Number of reads of a specific OTU XXX	numeric	number			
value_denovo393	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1538	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2573	Number of reads of a specific OTU XXX	numeric	number			
value_denovo210	Number of reads of a specific OTU XXX	numeric	number			
value_denovo898	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1311	Number of reads of a specific OTU XXX	numeric	number			
value_denovo192	Number of reads of a specific OTU XXX	numeric	number			
value_denovo134	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1662	Number of reads of a specific OTU XXX	numeric	number			
value_denovo933	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1988	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2153	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1672	Number of reads of a specific OTU XXX	numeric	number			
value_denovo387	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1354	Number of reads of a specific OTU XXX	numeric	number			
value_denovo296	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2351	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2416	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1153	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1534	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1069	Number of reads of a specific OTU XXX	numeric	number			
value_denovo491	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2497	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2594	Number of reads of a specific OTU XXX	numeric	number			
value_denovo591	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2469	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1757	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1666	Number of reads of a specific OTU XXX	numeric	number			
value_denovo945	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1465	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2538	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1989	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1338	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1109	Number of reads of a specific OTU XXX	numeric	number			
value_denovo960	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2736	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2677	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1123	Number of reads of a specific OTU XXX	numeric	number			
value_denovo315	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2488	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2192	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1313	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2547	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1405	Number of reads of a specific OTU XXX	numeric	number			
value_denovo289	Number of reads of a specific OTU XXX	numeric	number			
value_denovo586	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1165	Number of reads of a specific OTU XXX	numeric	number			
value_denovo653	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2265	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2249	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1817	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2175	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1674	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1809	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1684	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1293	Number of reads of a specific OTU XXX	numeric	number			
value_denovo722	Number of reads of a specific OTU XXX	numeric	number			
value_denovo707	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2335	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2608	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2255	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1647	Number of reads of a specific OTU XXX	numeric	number			
value_denovo411	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1323	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2245	Number of reads of a specific OTU XXX	numeric	number			
value_denovo420	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2235	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2352	Number of reads of a specific OTU XXX	numeric	number			
value_denovo322	Number of reads of a specific OTU XXX	numeric	number			
value_denovo925	Number of reads of a specific OTU XXX	numeric	number			
value_denovo756	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1750	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1728	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2242	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2359	Number of reads of a specific OTU XXX	numeric	number			
value_denovo577	Number of reads of a specific OTU XXX	numeric	number			
value_denovo551	Number of reads of a specific OTU XXX	numeric	number			
value_denovo649	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2221	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1624	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1579	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1906	Number of reads of a specific OTU XXX	numeric	number			
value_denovo759	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2128	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1896	Number of reads of a specific OTU XXX	numeric	number			
value_denovo667	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1610	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1495	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2148	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1692	Number of reads of a specific OTU XXX	numeric	number			
value_denovo412	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1968	Number of reads of a specific OTU XXX	numeric	number			
value_denovo957	Number of reads of a specific OTU XXX	numeric	number			
value_denovo797	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2312	Number of reads of a specific OTU XXX	numeric	number			
value_denovo222	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1000	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1511	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1901	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2432	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1930	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1325	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2361	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2528	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1339	Number of reads of a specific OTU XXX	numeric	number			
value_denovo240	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1765	Number of reads of a specific OTU XXX	numeric	number			
value_denovo288	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2574	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1849	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1628	Number of reads of a specific OTU XXX	numeric	number			
value_denovo541	Number of reads of a specific OTU XXX	numeric	number			
value_denovo581	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1300	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2253	Number of reads of a specific OTU XXX	numeric	number			
value_denovo509	Number of reads of a specific OTU XXX	numeric	number			
value_denovo397	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1905	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1041	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2625	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2636	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1793	Number of reads of a specific OTU XXX	numeric	number			
value_denovo942	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2401	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1535	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1020	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2584	Number of reads of a specific OTU XXX	numeric	number			
value_denovo282	Number of reads of a specific OTU XXX	numeric	number			
value_denovo425	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2635	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1551	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1629	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1129	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1199	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1983	Number of reads of a specific OTU XXX	numeric	number			
value_denovo695	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1345	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1526	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1283	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2050	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2732	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1923	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1927	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2328	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2741	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2294	Number of reads of a specific OTU XXX	numeric	number			
value_denovo234	Number of reads of a specific OTU XXX	numeric	number			
value_denovo915	Number of reads of a specific OTU XXX	numeric	number			
value_denovo408	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2343	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2338	Number of reads of a specific OTU XXX	numeric	number			
value_denovo665	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1290	Number of reads of a specific OTU XXX	numeric	number			
value_denovo944	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2180	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2029	Number of reads of a specific OTU XXX	numeric	number			
value_denovo554	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1976	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2301	Number of reads of a specific OTU XXX	numeric	number			
value_denovo640	Number of reads of a specific OTU XXX	numeric	number			
value_denovo679	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1957	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1589	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2562	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2275	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1057	Number of reads of a specific OTU XXX	numeric	number			
value_denovo881	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1614	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2058	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2363	Number of reads of a specific OTU XXX	numeric	number			
value_denovo46	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2703	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2383	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2662	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2521	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1945	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1076	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1407	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2591	Number of reads of a specific OTU XXX	numeric	number			
value_denovo919	Number of reads of a specific OTU XXX	numeric	number			
value_denovo212	Number of reads of a specific OTU XXX	numeric	number			
value_denovo249	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2643	Number of reads of a specific OTU XXX	numeric	number			
value_denovo530	Number of reads of a specific OTU XXX	numeric	number			
value_denovo263	Number of reads of a specific OTU XXX	numeric	number			
value_denovo597	Number of reads of a specific OTU XXX	numeric	number			
value_denovo365	Number of reads of a specific OTU XXX	numeric	number			
value_denovo430	Number of reads of a specific OTU XXX	numeric	number			
value_denovo421	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2389	Number of reads of a specific OTU XXX	numeric	number			
value_denovo819	Number of reads of a specific OTU XXX	numeric	number			
value_denovo8	Number of reads of a specific OTU XXX	numeric	number			
value_denovo818	Number of reads of a specific OTU XXX	numeric	number			
value_denovo111	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1623	Number of reads of a specific OTU XXX	numeric	number			
value_denovo574	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1365	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1509	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1879	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1510	Number of reads of a specific OTU XXX	numeric	number			
value_denovo663	Number of reads of a specific OTU XXX	numeric	number			
value_denovo299	Number of reads of a specific OTU XXX	numeric	number			
value_denovo609	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1903	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1136	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1696	Number of reads of a specific OTU XXX	numeric	number			
value_denovo921	Number of reads of a specific OTU XXX	numeric	number			
value_denovo596	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1863	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2631	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1731	Number of reads of a specific OTU XXX	numeric	number			
value_denovo992	Number of reads of a specific OTU XXX	numeric	number			
value_denovo718	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2258	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2679	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1169	Number of reads of a specific OTU XXX	numeric	number			
value_denovo559	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2072	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2187	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1480	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1288	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1846	Number of reads of a specific OTU XXX	numeric	number			
value_denovo313	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1885	Number of reads of a specific OTU XXX	numeric	number			
value_denovo20	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2706	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2281	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2173	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1814	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2147	Number of reads of a specific OTU XXX	numeric	number			
value_denovo383	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1592	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2622	Number of reads of a specific OTU XXX	numeric	number			
value_denovo176	Number of reads of a specific OTU XXX	numeric	number			
value_denovo590	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2501	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2597	Number of reads of a specific OTU XXX	numeric	number			
value_denovo606	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2666	Number of reads of a specific OTU XXX	numeric	number			
value_denovo717	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2690	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1217	Number of reads of a specific OTU XXX	numeric	number			
value_denovo283	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2737	Number of reads of a specific OTU XXX	numeric	number			
value_denovo214	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1560	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2725	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2570	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2324	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1948	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1928	Number of reads of a specific OTU XXX	numeric	number			
value_denovo829	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1280	Number of reads of a specific OTU XXX	numeric	number			
value_denovo236	Number of reads of a specific OTU XXX	numeric	number			
value_denovo195	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2092	Number of reads of a specific OTU XXX	numeric	number			
value_denovo661	Number of reads of a specific OTU XXX	numeric	number			
value_denovo43	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1867	Number of reads of a specific OTU XXX	numeric	number			
value_denovo436	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2720	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1005	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1540	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1435	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1469	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2127	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1135	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2575	Number of reads of a specific OTU XXX	numeric	number			
value_denovo726	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1044	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1588	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2535	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1382	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1595	Number of reads of a specific OTU XXX	numeric	number			
value_denovo510	Number of reads of a specific OTU XXX	numeric	number			
value_denovo709	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2431	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1764	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2755	Number of reads of a specific OTU XXX	numeric	number			
value_denovo812	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1421	Number of reads of a specific OTU XXX	numeric	number			
value_denovo575	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1309	Number of reads of a specific OTU XXX	numeric	number			
value_denovo50	Number of reads of a specific OTU XXX	numeric	number			
value_denovo793	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1166	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2498	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1040	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2663	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1358	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1443	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2407	Number of reads of a specific OTU XXX	numeric	number			
value_denovo565	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2380	Number of reads of a specific OTU XXX	numeric	number			
value_denovo422	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1240	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1317	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1072	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2327	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1710	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2386	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2319	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1463	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1755	Number of reads of a specific OTU XXX	numeric	number			
value_denovo154	Number of reads of a specific OTU XXX	numeric	number			
value_denovo654	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2637	Number of reads of a specific OTU XXX	numeric	number			
value_denovo666	Number of reads of a specific OTU XXX	numeric	number			
value_denovo754	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2098	Number of reads of a specific OTU XXX	numeric	number			
value_denovo535	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1082	Number of reads of a specific OTU XXX	numeric	number			
value_denovo867	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2770	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1564	Number of reads of a specific OTU XXX	numeric	number			
value_denovo207	Number of reads of a specific OTU XXX	numeric	number			
value_denovo911	Number of reads of a specific OTU XXX	numeric	number			
value_denovo677	Number of reads of a specific OTU XXX	numeric	number			
value_denovo678	Number of reads of a specific OTU XXX	numeric	number			
value_denovo70	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2052	Number of reads of a specific OTU XXX	numeric	number			
value_denovo883	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2088	Number of reads of a specific OTU XXX	numeric	number			
value_denovo128	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1185	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1701	Number of reads of a specific OTU XXX	numeric	number			
value_denovo23	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1578	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2730	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2500	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2705	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2195	Number of reads of a specific OTU XXX	numeric	number			
value_denovo162	Number of reads of a specific OTU XXX	numeric	number			
value_denovo614	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1408	Number of reads of a specific OTU XXX	numeric	number			
value_denovo866	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2121	Number of reads of a specific OTU XXX	numeric	number			
value_denovo521	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1422	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2184	Number of reads of a specific OTU XXX	numeric	number			
value_denovo871	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2241	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2405	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2320	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2051	Number of reads of a specific OTU XXX	numeric	number			
value_denovo934	Number of reads of a specific OTU XXX	numeric	number			
value_denovo290	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2209	Number of reads of a specific OTU XXX	numeric	number			
value_denovo627	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2627	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2353	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1155	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1400	Number of reads of a specific OTU XXX	numeric	number			
value_denovo443	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1720	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1010	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2553	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1172	Number of reads of a specific OTU XXX	numeric	number			
value_denovo405	Number of reads of a specific OTU XXX	numeric	number			
value_denovo959	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2038	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1121	Number of reads of a specific OTU XXX	numeric	number			
value_denovo110	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1845	Number of reads of a specific OTU XXX	numeric	number			
